Model,Dataset,Segment_Length,Overlap,Missingness,MAF_Bin,Num_SNPs,Bin_Acc,Bin_R2,Bin_Precision,Bin_Recall,Bin_F1,Overall_Acc,Overall_R2,Overall_Precision,Overall_Recall,Overall_F1,MAF_bin
BiUNet,SGDP,128,16,0.25,,3189,0.9977550671341828,0.9651977572308024,0.9852771860790484,0.972444596012864,0.9787909742141856,0.9902398819042932,0.9525661112511322,0.98393692962679,0.9854966983107328,0.9847114834450112, 0.5%~1%
BiUNet,SGDP,128,16,0.25,,40929,0.9926235898529382,0.9292001164661668,0.9747696584507256,0.971444978538282,0.9730840683556284,0.9902398819042932,0.9525661112511322,0.98393692962679,0.9854966983107328,0.9847114834450112, 1%~10%
BiUNet,SGDP,128,16,0.25,,21997,0.9889974665966846,0.9552157814618324,0.9818689305096712,0.9841676551715676,0.9830087090781594,0.9902398819042932,0.9525661112511322,0.98393692962679,0.9854966983107328,0.9847114834450112, 10%~20%
BiUNet,SGDP,128,16,0.25,,15128,0.9871415436757848,0.9664858514228948,0.9839838558922782,0.985913595527915,0.9849413423936192,0.9902398819042932,0.9525661112511322,0.98393692962679,0.9854966983107328,0.9847114834450112, 20%~30%
BiUNet,SGDP,128,16,0.25,,14964,0.9881245291730456,0.9748115170365008,0.9868832755961126,0.9879360463377982,0.9874029901472454,0.9902398819042932,0.9525661112511322,0.98393692962679,0.9854966983107328,0.9847114834450112, 30%~40%
BiUNet,SGDP,128,16,0.25,,12201,0.9873445544702,0.9747819574524504,0.9867543866737748,0.9872304291596162,0.9869810814496582,0.9902398819042932,0.9525661112511322,0.98393692962679,0.9854966983107328,0.9847114834450112, 40%~50%
Beagle,SGDP,-1,0,0.25,,2442,0.987231032685578,0.9738579648372836,0.772083295706604,0.772937806118694,0.7722403133620026,0.8904953458810022,0.8635773739205688,0.7495384235910977,0.7491942052471544,0.7493643533752324, 0.1%~0.5%
Beagle,SGDP,-1,0,0.25,,3189,0.9846489352604122,0.9606365139074085,0.7565939349177934,0.757078385362218,0.7566168257279281,0.8904953458810022,0.8635773739205688,0.7495384235910977,0.7491942052471544,0.7493643533752324, 0.5%~1%
Beagle,SGDP,-1,0,0.25,,40929,0.9594486238919282,0.8857729002329695,0.7496243710467873,0.7485344287113576,0.7490763021953878,0.8904953458810022,0.8635773739205688,0.7495384235910977,0.7491942052471544,0.7493643533752324, 1%~10%
Beagle,SGDP,-1,0,0.25,,21997,0.892773601358863,0.840010132530541,0.7543139962538516,0.7536878977232555,0.7539967391866308,0.8904953458810022,0.8635773739205688,0.7495384235910977,0.7491942052471544,0.7493643533752324, 10%~20%
Beagle,SGDP,-1,0,0.25,,15128,0.8355878323157541,0.8370529399172865,0.7484184770512279,0.7484037650295478,0.748408635606484,0.8904953458810022,0.8635773739205688,0.7495384235910977,0.7491942052471544,0.7493643533752324, 20%~30%
Beagle,SGDP,-1,0,0.25,,14964,0.803192814269398,0.8432350524145751,0.7468694733921134,0.7471055198686481,0.7469826951179337,0.8904953458810022,0.8635773739205688,0.7495384235910977,0.7491942052471544,0.7493643533752324, 30%~40%
Beagle,SGDP,-1,0,0.25,,12201,0.7862619308402441,0.8420184787677476,0.7466352215122836,0.7470556437140145,0.7468350054999842,0.8904953458810022,0.8635773739205688,0.7495384235910977,0.7491942052471544,0.7493643533752324, 40%~50%
