Model,Dataset,Segment_Length,Overlap,Missingness,MAF_Bin,Num_SNPs,Bin_Acc,Bin_R2,Bin_Precision,Bin_Recall,Bin_F1,Overall_Acc,Overall_R2,Overall_Precision,Overall_Recall,Overall_F1,MAF_bin
Beagle,LOS,-1,0,0.05,,52524,0.9973081902485604,0.9201434354504046,0.7482340533304364,0.7496261058910041,0.7488972143067114,0.9263125105692336,0.8453035690807517,0.7492366129060885,0.749206931186621,0.7492214066778544, 0.1%~0.5%
Beagle,LOS,-1,0,0.05,,20151,0.9933664857475382,0.8502174746282958,0.7478952758644757,0.7484230165457773,0.7481582272495786,0.9263125105692336,0.8453035690807517,0.7492366129060885,0.749206931186621,0.7492214066778544, 0.5%~1%
Beagle,LOS,-1,0,0.05,,54011,0.961964342607937,0.8112767711658262,0.7476226227527759,0.7473222864895459,0.7474719823858667,0.9263125105692336,0.8453035690807517,0.7492366129060885,0.749206931186621,0.7492214066778544, 1%~10%
Beagle,LOS,-1,0,0.05,,19838,0.875073730702856,0.809362240474763,0.7495068759852215,0.7494719269606623,0.7494851400111413,0.9263125105692336,0.8453035690807517,0.7492366129060885,0.749206931186621,0.7492214066778544, 10%~20%
Beagle,LOS,-1,0,0.05,,15717,0.8141656856555299,0.8098772484962028,0.7490146974933246,0.7490441400727171,0.7490294012722223,0.9263125105692336,0.8453035690807517,0.7492366129060885,0.749206931186621,0.7492214066778544, 20%~30%
Beagle,LOS,-1,0,0.05,,13401,0.774901987796548,0.8102610102402388,0.7500660171761789,0.7501299380792129,0.7500964211620131,0.9263125105692336,0.8453035690807517,0.7492366129060885,0.749206931186621,0.7492214066778544, 30%~40%
Beagle,LOS,-1,0,0.05,,12757,0.754043649888607,0.809818503534737,0.7489279546765606,0.7490157277089688,0.7489666817105126,0.9263125105692336,0.8453035690807517,0.7492366129060885,0.749206931186621,0.7492214066778544, 40%~50%
BiUNet,LOS,128,16,0.15,,52524,0.9995856666773492,0.9589968236483964,0.9958289341479896,0.9646250637840348,0.9797187413913706,0.9974615706210698,0.9578630892507652,0.9946480866803242,0.9943694078847972,0.9945085879493404, 0.1%~0.5%
BiUNet,LOS,128,16,0.15,,20151,0.9985518835057756,0.9016311530377124,0.9924366516498973,0.950555158537132,0.9705535794622454,0.9974615706210698,0.9578630892507652,0.9946480866803242,0.9943694078847972,0.9945085879493404, 0.5%~1%
BiUNet,LOS,128,16,0.15,,54011,0.996706553240244,0.9429325750846012,0.9909504042027542,0.9845370523746616,0.9877202150151896,0.9974615706210698,0.9578630892507652,0.9946480866803242,0.9943694078847972,0.9945085879493404, 1%~10%
BiUNet,LOS,128,16,0.15,,19838,0.996040210775152,0.9839131034897488,0.9938629012332708,0.9953343000219654,0.9945969166081556,0.9974615706210698,0.9578630892507652,0.9946480866803242,0.9943694078847972,0.9945085879493404, 10%~20%
BiUNet,LOS,128,16,0.15,,15717,0.9959878587816116,0.9890843443342956,0.9951569775522144,0.9962149448959128,0.9956839224444264,0.9974615706210698,0.9578630892507652,0.9946480866803242,0.9943694078847972,0.9945085879493404, 20%~30%
BiUNet,LOS,128,16,0.15,,13401,0.99586256985617,0.990764219986356,0.995613659983807,0.996065564832756,0.9958372444385512,0.9974615706210698,0.9578630892507652,0.9946480866803242,0.9943694078847972,0.9945085879493404, 30%~40%
BiUNet,LOS,128,16,0.15,,12757,0.9958961400661228,0.991691503701624,0.9958563879527808,0.9959481717749248,0.995899605841286,0.9974615706210698,0.9578630892507652,0.9946480866803242,0.9943694078847972,0.9945085879493404, 40%~50%
Beagle,LOS,-1,0,0.15,,52524,0.9971828866166244,0.9034962987038588,0.7445831365660145,0.743273778709039,0.7439196210868677,0.9262465102765554,0.83444126073584,0.750051699936397,0.7498094682993747,0.749930091377495, 0.1%~0.5%
Beagle,LOS,-1,0,0.15,,20151,0.9931932461948488,0.8240113619653122,0.7499193519143366,0.7460757321693191,0.7479479111160791,0.9262465102765554,0.83444126073584,0.750051699936397,0.7498094682993747,0.749930091377495, 0.5%~1%
Beagle,LOS,-1,0,0.15,,54011,0.9617031254987356,0.802515088001014,0.748343294727469,0.7471733444974615,0.7477542047693613,0.9262465102765554,0.83444126073584,0.750051699936397,0.7498094682993747,0.749930091377495, 1%~10%
Beagle,LOS,-1,0,0.15,,19838,0.8755326515818856,0.8060235899559814,0.7513375688526767,0.7511803782179054,0.7512586388392785,0.9262465102765554,0.83444126073584,0.750051699936397,0.7498094682993747,0.749930091377495, 10%~20%
Beagle,LOS,-1,0,0.15,,15717,0.8137017386425109,0.8066892570730833,0.7487520006008476,0.7488475171491068,0.7487993017165301,0.9262465102765554,0.83444126073584,0.750051699936397,0.7498094682993747,0.749930091377495, 20%~30%
Beagle,LOS,-1,0,0.15,,13401,0.7746482416217335,0.8076216593766528,0.7497821337886883,0.7500253482884932,0.7499033236876279,0.9262465102765554,0.83444126073584,0.750051699936397,0.7498094682993747,0.749930091377495, 30%~40%
Beagle,LOS,-1,0,0.15,,12757,0.755088945932266,0.8083298802250818,0.7497663903543819,0.7501144544814926,0.7499387509031592,0.9262465102765554,0.83444126073584,0.750051699936397,0.7498094682993747,0.749930091377495, 40%~50%
BiUNet,LOS,128,16,0.25,,52524,0.9992051468132992,0.9085477146293272,0.9929909041774954,0.9307097004459132,0.9597503431904564,0.99554319093498,0.9235704406396372,0.9906750428289776,0.9899423386361952,0.9903078474224332, 0.1%~0.5%
BiUNet,LOS,128,16,0.25,,20151,0.9976577293919596,0.8411748002866047,0.9870329675715592,0.9198804222235066,0.9509399940836488,0.99554319093498,0.9235704406396372,0.9906750428289776,0.9899423386361952,0.9903078474224332, 0.5%~1%
BiUNet,LOS,128,16,0.25,,54011,0.9943589084542942,0.9051677310216708,0.984683644592839,0.9730903981465308,0.978807243760241,0.99554319093498,0.9235704406396372,0.9906750428289776,0.9899423386361952,0.9903078474224332, 1%~10%
BiUNet,LOS,128,16,0.25,,19838,0.9929792176357,0.9718716009566404,0.9892960493547762,0.9915076725962094,0.9903982579787468,0.99554319093498,0.9235704406396372,0.9906750428289776,0.9899423386361952,0.9903078474224332, 10%~20%
BiUNet,LOS,128,16,0.25,,15717,0.9928407059595096,0.9806716626696952,0.9914447188956848,0.993132342727144,0.9922834260150888,0.99554319093498,0.9235704406396372,0.9906750428289776,0.9899423386361952,0.9903078474224332, 20%~30%
BiUNet,LOS,128,16,0.25,,13401,0.9925105204210802,0.9833784534234709,0.9920892993287532,0.9928478877283756,0.992461807411552,0.99554319093498,0.9235704406396372,0.9906750428289776,0.9899423386361952,0.9903078474224332, 30%~40%
BiUNet,LOS,128,16,0.25,,12757,0.99264231473307,0.9851884720971948,0.9925807501587394,0.9927292464647718,0.9926473969581664,0.99554319093498,0.9235704406396372,0.9906750428289776,0.9899423386361952,0.9903078474224332, 40%~50%
Beagle,LOS,-1,0,0.25,,52524,0.997084461453691,0.8828280464611908,0.74456057495398,0.7390585561687277,0.7417359859189868,0.9250506872880916,0.8194478047876083,0.7471015339645363,0.7465975984912242,0.746847136664279, 0.1%~0.5%
Beagle,LOS,-1,0,0.25,,20151,0.992818137092104,0.7993658332895728,0.7428105773087053,0.7361207204910862,0.7394085182630468,0.9250506872880916,0.8194478047876083,0.7471015339645363,0.7465975984912242,0.746847136664279, 0.5%~1%
Beagle,LOS,-1,0,0.25,,54011,0.960796070450204,0.7863495593162007,0.745161034699673,0.7428291239417476,0.7439847383414163,0.9250506872880916,0.8194478047876083,0.7471015339645363,0.7465975984912242,0.746847136664279, 1%~10%
Beagle,LOS,-1,0,0.25,,19838,0.8729861196962363,0.7983697142217027,0.7471478661163649,0.7468620829899879,0.7470028471060702,0.9250506872880916,0.8194478047876083,0.7471015339645363,0.7465975984912242,0.746847136664279, 10%~20%
Beagle,LOS,-1,0,0.25,,15717,0.8119500255797034,0.8015868153764593,0.7467265931819471,0.7469183864322837,0.7468211781845239,0.9250506872880916,0.8194478047876083,0.7471015339645363,0.7465975984912242,0.746847136664279, 20%~30%
Beagle,LOS,-1,0,0.25,,13401,0.7715946773743163,0.8023748360208053,0.7463055476824683,0.7468218730216076,0.7465619365053924,0.9250506872880916,0.8194478047876083,0.7471015339645363,0.7465975984912242,0.746847136664279, 30%~40%
Beagle,LOS,-1,0,0.25,,12757,0.7515926842755482,0.8030811556177583,0.7458803046592516,0.7465847850271777,0.7462306297733561,0.9250506872880916,0.8194478047876083,0.7471015339645363,0.7465975984912242,0.746847136664279, 40%~50%
